51371579388,agf,187,303
51371580854,gga,159,85
51371585083,edf,100,13
51371586412,abg,131,170
51371587948,def,60,281
51371596691,ggf,169,112
51371599844,ded,45,185
51371603135,adf,245,71
51371625200,acd,46,11
51371650772,cab,200,138
51371670341,fce,240,155
51371687689,dgb,143,204
51371706858,cac,271,88
51371718840,faa,10,182
51371726447,ggg,200,50
51371726667,aaa,294,96
51371743137,bbf,262,107
51371743857,bbd,20,20
51371748909,dcd,136,84
51371750701,bce,135,54
51371790444,cgd,81,189
51371794522,aga,55,216
51371813794,ffa,263,71
51371855562,dff,70,21
51371861346,bab,248,232
51371863614,bgg,58,35
51371874400,bgd,148,43
51371876927,dfb,91,73
51371884024,fdf,169,12
51371886907,fca,175,159
51371888826,ebd,171,116
51371928665,cdd,278,59
51371942409,eee,137,183
51372003688,ace,290,210
51372005148,dbf,280,7
51372016439,cdd,59,54
51372050496,cfg,172,97
51372061962,gfg,93,74
51372094171,cfg,275,102
51372094929,ecd,239,37
51372100492,cfd,223,221
51372102402,cgb,100,118
51372106849,gde,59,304
51372108882,cfb,248,154
51372123102,baf,145,163
51372136034,gdg,163,128
51372169416,bgf,125,375
51372200456,fed,50,219
51372204827,eaa,99,7
51372206221,fcb,24,13
51372208737,edd,105,5
51372221069,dgg,219,485
51372247191,ccf,236,86
51372258477,dad,61,5
51372267601,dfc,37,105
51372292588,cfc,268,23
51372298243,beg,150,324
51372373207,bfa,76,90
51372377761,aae,64,121
51372390811,gbf,17,71
51372409529,ggc,103,187
51372447982,bgf,277,420
51372461492,egf,193,5
51372470962,dga,46,7
51372473704,gdf,232,483
51372482280,daa,58,173
51372488741,gbe,242,34
51372490298,fbg,130,69
51372509089,aba,279,245
51372513837,bda,172,119
51372515348,ccb,99,24
51372523202,ceg,194,82
51372535701,ccd,3,30
51372536782,dbe,116,106
51372564057,cdb,47,192
51372575901,bdd,230,105
51372594001,gfd,175,389
51372602177,cgc,84,128
51372605717,cfa,271,30
51372611572,efd,17,45
51372644651,deg,251,100
51372658372,eea,43,320
51372669989,gda,110,95
51372672563,dad,90,5
51372687362,cea,78,34
51372702645,adb,246,109
51372720797,edg,187,271
51372749633,bcg,26,89
51372751955,eea,252,380
51372768242,bgb,30,79
51372784484,efc,189,121
51372793920,bed,21,88
51372819660,bbc,177,243
51372820903,bgc,211,114
51372822062,aee,28,108
51372825731,dba,225,32
51372860835,abc,282,46
51372891255,bad,221,10
51372914627,aab,189,78
51372926634,ffg,32,12
51372928385,egg,38,294
51372943569,bgg,235,32
51372952613,cgb,292,138
51372963284,ggb,179,56
51372985728,ffd,286,74
51373078659,bfd,69,67
51373084700,cfa,157,25
51373096279,egc,217,44
51373114263,gaf,280,171
51373115966,gfc,199,149
51373123105,bdd,41,103
51373150233,gcb,35,78
51373190136,cfe,72,67
51373217060,bde,189,198
51373225880,bgb,297,65
51373238628,gee,229,42
51373251369,bfe,238,184
51373260191,bcb,162,32
51373271464,fga,140,69
51373283494,cec,5,161
51373291572,ggd,267,113
51373339070,ffe,212,31
51373349755,fbe,28,185
51373369108,dee,294,338
51373369159,cce,104,79
51373386010,fgd,120,231
51373396630,dgc,175,179
51373436913,ffe,231,26
51373504652,feg,180,47
51373508465,ede,122,58
51373519638,fff,188,177
51373527335,dcg,6,5
51373547240,acg,232,22
51373569011,ccf,288,72
51373576554,aaf,109,335
51373609080,bgd,204,36
51373620739,ccg,15,97
51373625208,bab,42,269
51373674940,bba,59,24
51373678133,ecf,229,239
51373679475,bcf,101,114
51373691206,dbg,246,135
51373711181,eba,192,128
51373712940,gfd,52,443
51373756103,gce,102,28
51373765096,abe,271,49
51373773738,ddd,226,262
51373777390,dbb,139,183
51373777648,ddf,7,173
51373785598,aad,195,57
51373794545,aae,106,104
51373795915,ebe,166,9
51373815599,cba,85,245
51373829463,eaa,1,6
51373863599,egd,124,16
51373876077,dea,73,142
51373885827,bca,48,55
51373889821,eef,60,137
51373890032,gba,296,150
51373903460,eff,65,38
51373906908,fbb,230,79
51373946219,dce,152,152
51373959423,ecd,127,32
51373970613,dgd,16,57
51373978337,fdg,177,54
51374021051,aaa,210,109
51374055621,ead,13,245
51374059627,bgd,53,30
51374066415,fgb,137,326
51374070145,fad,57,155
51374104384,bfc,180,211
51374172980,fcf,213,188
51374182503,bbe,68,96
51374212754,fgg,179,170
51374213809,gad,204,141
51374223722,aeb,228,190
51374224540,fcg,174,366
51374249856,ebf,288,6
51374258975,faf,235,134
51374272753,fef,112,188
51374283151,ddc,122,170
51374284260,gdb,128,16
51374306729,fcg,211,435
51374323722,ded,219,168
51374338276,efg,238,181
51374349163,ebd,285,111
51374359656,dag,125,44
51374369273,fcd,108,266
51374376477,aff,130,223
51374383130,ddg,5,170
51374393999,efa,223,75
51374413063,ecb,250,510
51374432555,ffc,294,261
51374437048,gec,187,5
51374446783,ege,143,190
51374466311,dff,11,19
51374476774,bad,220,9
51374489410,baa,119,250
51374500511,ffd,298,59
51374544721,def,150,247
51374585376,dff,252,17
51374603175,ddb,110,362
51374627106,acg,243,22
51374631874,bac,36,325
51374656335,dcf,71,192
51374657857,bce,291,63
51374659925,ecf,140,210
51374675484,gbc,227,26
51374712238,gbb,90,276
51374714325,gef,259,145
51374715853,dge,254,28
51374734861,gdb,288,16
51374735317,bbg,33,177
51374736552,gag,199,355
51374778575,aca,282,49
51374809282,efd,94,46
51374822864,afa,160,146
51374843510,aed,46,26
51374845004,afe,138,128
51374861201,agd,27,119
51374885736,ceg,171,70
51374900571,bdf,13,167
51374901523,ged,216,49
51374916958,abd,51,232
51374923856,eec,293,63
51374943797,agc,53,91
51374949941,dfg,80,326
51374953067,fec,272,175
51374967920,faf,171,142
51374973594,bff,144,342
51374987537,gfg,236,71
51375024301,aef,102,258
51375039740,aga,254,228
51375040532,bfc,53,185
51375051481,aab,110,86
51375062092,gce,91,24
51375079250,ffa,58,71
51375099845,ebg,258,148
51375118802,ada,204,101
51375118978,bag,298,186
51375123441,ddb,162,372
51375138041,edc,83,229
51375141154,acg,99,18
51375147006,bcd,44,35
51375150153,gea,277,5
51375165135,fga,276,60
51375221050,ffb,141,157
51375226318,fef,16,191
51375239445,agg,57,18
51375240982,fbe,269,205
51375243548,caa,201,293
51375244047,dec,76,64
51375258602,ebc,39,9
51375272265,aag,19,147
51375279080,fgc,99,230
51375310620,bea,90,216
51375318253,cae,102,259
51375333004,dae,67,58
51375342600,eca,42,99
51375403647,eae,18,76
51375405317,cbd,88,138
51375409905,dfg,281,332
51375424930,fae,111,32
51375440505,gad,150,167
51375532998,gcg,176,179
51375548502,bbb,140,355
51375565185,bfb,63,224
51375575246,bgg,61,34
51375577501,aff,2,227
51375588052,cgg,123,117
51375593796,bbe,219,103
51375597243,dbc,122,152
51375599044,abg,40,139
51375626409,beb,113,36
51375639275,ecc,45,266
51375650592,baf,8,143
51375656697,dbd,98,94
51375679337,ffd,16,60
51375682458,gfb,89,143
51375693928,cfa,139,25
51375701033,egf,144,5
51375720456,eab,195,99
51375745799,cdf,60,28
51375752723,fca,234,128
51375763844,aeg,245,88
51375773386,cde,151,46
51375783120,efe,157,81
51375791005,egd,27,17
51375793158,ecc,16,295
51375826619,cgc,185,116
51375829668,ada,222,103
51375830072,dfb,275,79
51375851604,ddg,39,183
51375854850,bdc,76,190
51375855027,gae,175,185
51375890204,acf,149,180
51375894858,beg,136,379
51375896183,fab,39,138
51375898145,afc,248,24
51375908220,fdc,283,217
51375908620,fbc,46,151
51375941435,cfe,175,55
51375944105,adg,57,243
51375951124,eda,235,15
51375964330,cda,222,197
51375983196,bda,168,95
51375988788,ade,230,6
51376048423,bcb,297,32
51376058113,acb,240,35
51376070012,dea,194,133
51376072611,dad,96,5
51376090540,fdb,229,199
51376099051,afd,117,195
51376117643,age,110,63
51376134221,dfb,228,74
51376138599,bbb,255,415
51376154294,ggc,19,216
51376161526,dbg,36,124
51376185529,cfd,150,214
51376199227,bga,269,121
51376203453,aaf,140,338
51376236593,afg,260,89
51376241654,geg,133,5
51376267105,eec,218,60
51376293407,feg,202,50
51376311474,ecg,261,100
51376314318,ecf,93,182
51376318249,deb,247,114
51376321357,edf,181,15
51376325371,gaf,222,169
51376341058,ecd,62,25
51376349547,dab,201,46
51376363602,dfd,55,11
51376395818,aef,56,270
51376414836,ggg,226,51
51376424822,eca,37,104
51376444258,abb,3,92
51376474530,fdd,116,144
51376486535,ceb,86,5
51376504175,dda,271,22
51376521905,fee,146,5
51376566806,edc,297,240
51376567145,ccb,166,25
51376571521,cbf,77,157
51376579196,fgc,201,241
51376599534,cag,138,15
51376608829,dgc,125,148
51376615255,bae,4,218
51376628780,cag,51,16
51376629185,fgd,55,254
51376645624,bcg,41,96
51376659320,aad,201,57
51376674938,gaf,288,162
51376675470,dcb,106,58
51376705587,aec,211,36
51376712212,eba,171,125
51376720235,dge,167,29
51376738395,cef,260,52
51376751486,agb,214,158
51376752161,afe,245,142
51376756417,bdb,261,122
51376758350,gcg,90,153
51376767674,gcf,172,117
51376778550,fag,166,21
51376779068,dcc,7,145
51376796690,gce,7,25
51376834260,gbd,225,181
51376840505,bdg,221,22
51376842423,gdc,167,173
51376847101,daf,223,237
51376850611,gfe,89,473
51376850652,dcd,236,74
51376898723,dca,227,253
51376944722,efb,140,90
51376958152,baf,100,160
51376968335,ffb,263,158
51377011339,edg,47,311
51377031229,dfe,134,127
51377061816,fff,141,169
51377065989,fbd,15,112
51377075928,gcd,133,315
51377077157,dde,162,134
51377091160,ggf,144,131
51377092823,ace,98,178
51377095168,gff,181,147
51377110787,fdc,140,188
51377118421,cea,249,28
51377132979,cbg,119,71
51377161047,efd,268,43
51377165347,cee,231,86
51377165587,bca,103,58
51377179457,cef,25,51
51377207714,gdc,192,169
51377211098,fde,95,74
51377222401,bed,6,87
51377228854,bbg,1,198
51377232541,aae,99,115
51377236245,edd,44,5
51377239202,ced,86,31
51377264835,aea,102,112
51377274105,feg,243,40
51377281581,cdg,179,166
51377284708,cba,75,252
51377294020,aga,254,241
51377320886,cdc,45,200
51377329431,ffg,222,12
51377337845,aeb,101,191
51377346212,bgd,258,32
51377347167,bfa,115,100
51377403073,bcc,134,19
51377408889,gac,7,84
51377412224,egb,163,59
51377421421,gfd,66,482
51377431274,ffg,56,10
51377473308,eda,269,17
51377479361,cff,167,198
51377482473,bbf,183,105
51377496656,eeb,96,151
51377499371,gbg,94,243
51377514842,agf,112,260
51377515724,eaf,116,80
51377526219,egf,105,5
51377527224,bdf,11,140
51377535333,fda,168,82
51377549111,eac,108,227
51377554724,eec,194,63
51377560951,ecf,105,198
51377656814,fac,152,82
51377707683,bfg,211,17
51377714006,fea,14,33
51377743076,aag,226,130
51377750675,cgd,163,221
51377770681,dbf,32,8
51377782828,fgc,89,245
51377801648,cce,284,75
51377813756,ffg,6,9
51377817932,cbc,200,74
51377852102,fcc,264,379
51377864795,dda,257,25
51377867126,ega,71,135
51377884522,afb,94,180
51377908070,cec,69,167
51377942298,ebd,224,108
51377943629,ggb,85,44
51377947276,ecc,47,247
51377952356,cac,66,102
51377953157,bec,189,240
51377953999,acc,291,203
51377977875,adf,258,66
51378000564,ebf,17,5
51378006210,dbc,284,147
51378018099,cga,228,158
51378076050,gcc,246,74
51378106377,efe,53,93
51378123810,gfa,94,375
51378130101,bcd,2,41
51378144359,bde,6,203
51378174136,aff,170,270
51378179366,gca,61,189
51378192561,egg,118,241
51378204719,gac,227,73
51378241416,cgf,199,129
51378288443,gcf,279,97
51378290521,ebg,58,156
51378314895,caa,207,240
51378321411,bge,207,158
51378332503,bff,239,324
51378339553,eeg,32,386
51378346692,fgf,283,36
51378352206,eag,36,136
51378358802,dec,151,60
51378363509,cfg,61,85
51378370884,dbd,220,94
51378395740,afc,277,20
51378430681,bde,114,233
51378488705,aca,78,57
51378491160,abc,26,52
51378537104,afa,170,121
51378538655,bbc,139,272
51378551262,dfg,279,275
51378551731,dfb,262,75
51378574445,dgc,244,170
51378607850,fdd,273,142
51378631872,add,48,91
51378634703,fgg,103,156
51378664240,bec,247,192
51378664690,efc,17,105
51378676298,gaf,233,184
51378678449,fdc,105,186
51378704508,adb,288,90
51378712311,adc,201,281
51378716179,efg,13,170
51378721847,dfg,84,225
51378750797,gdf,98,516
51378763530,ddd,170,256
51378768736,aab,118,77
51378796593,ccf,86,79
51378815805,bbb,215,435
51378829246,bee,11,203
51378868365,fba,265,217
51378869412,bdg,106,24
51378883196,gab,194,216
51378894775,fda,58,91
51378907721,aad,44,59
51378919881,fca,109,147
51378928136,aac,267,8
51378955393,abf,289,93
51378979115,gdd,288,36
51378997958,bac,245,347
51379009230,bgc,2,131
51379034810,fgd,205,246
51379072567,cbb,213,111
51379078022,gge,142,283
51379092684,efd,22,46
51379180075,fbf,70,19
51379181634,aaa,147,125
51379188379,dbb,182,162
51379188934,dfa,90,75
51379220387,dgf,254,67
51379222256,ced,35,33
51379257430,gcb,242,66
51379268806,cdf,219,22
51379285794,afc,207,23
51379302228,ebc,186,8
51379305199,dbg,172,138
51379345910,cfa,35,27
51379355802,cad,161,129
51379357924,cgf,276,148
51379363838,gaa,219,292
51379386506,cgg,217,122
51379395210,geb,72,99
51379459891,eeb,26,131
51379469042,ddb,251,386
51379470295,gcd,161,302
51379493076,cbg,102,64
51379500104,cbg,95,51
51379512189,dac,188,438
51379514045,aef,69,261
51379528064,add,130,93
51379532135,gec,256,5
51379534479,eff,47,36
51379543284,dag,125,38
51379566382,gae,198,205
51379606209,ege,237,195
51379617458,bef,34,5
51379619892,edc,216,261
51379631324,gfc,211,144
51379653043,bfd,124,75
51379659265,ecg,37,105
51379661379,gca,40,213
51379677831,fbe,28,196
51379687479,ccd,270,31
51379692822,bbb,242,452
51379717754,eeb,62,149
51379737750,dbe,237,87
51379749319,fad,123,150
51379772184,afe,109,143
51379773962,cab,3,132
51379789530,gfc,248,129
51379803842,fgb,256,384
51379813231,cda,177,161
51379813865,gcf,76,107
51379842537,gag,52,347
51379846031,ffc,93,274
51379872475,eaa,196,5
51379909658,fda,132,82
51379911635,bdf,32,130
51379916897,cdd,190,49
51379923769,cfc,61,19
51379931730,feb,19,130
51379946559,cae,52,261
51380006346,ada,240,107
51380065931,fge,249,152
51380068628,cca,110,122
51380080848,gaa,12,329
51380098463,afd,67,232
51380129231,fbg,5,65
51380141354,aba,170,257
51380156168,agc,45,96
51380193239,bbd,278,20
51380199520,cge,226,220
51380228195,bde,207,212
51380229050,ade,46,6
51380246898,gdg,253,135
51380252520,gda,155,94
51380258536,ebb,136,113
51380277542,dda,121,21
51380278733,dcf,39,215
51380284978,beb,114,40
51380321497,edb,61,98
51380321815,ebb,185,131
51380324812,bdd,82,91
51380332918,aab,99,87
51380364721,caf,67,147
51380367747,bda,105,99
51380388681,bed,99,72
51380396619,bga,168,127
51380397055,fce,242,136
51380463201,ece,268,8
51380477341,eed,259,251
51380485287,dgg,210,523
51380485787,eaf,14,73
51380488285,bdb,7,140
51380491181,eag,236,152
51380501239,dcg,194,5
51380511575,gbe,71,39
51380519590,fdd,131,163
51380538536,ccc,126,161
51380554541,acg,232,21
51380629500,gee,126,34
51380675578,dba,42,35
51380677604,fag,283,24
51380678869,ffe,127,26
51380683465,cfb,295,132
51380687498,fdd,69,164
51380689712,fdf,198,10
51380690731,ggb,289,46
51380701640,bef,19,5
51380799632,bac,197,319
51380829259,fed,108,181
51380837914,gga,50,85
51380842225,bgf,235,491
51380843748,dgb,53,165
51380867193,baa,109,270
51380874450,fga,84,57
51380877908,agd,78,130
51380907414,cag,125,15
51380926184,caf,247,160
51380929360,cef,199,55
51380948068,cec,178,183
51380952741,fee,1,5
51380979409,caa,278,249
51381010261,eee,277,170
51381014184,ccg,123,109
51381018590,gfe,99,454
51381059815,bac,245,331
51381064650,daa,73,205
51381086418,cgb,194,151
51381124647,acf,219,212
51381131506,gcg,99,145
51381137897,faa,166,154
51381139637,dca,226,235
51381182861,efa,41,79
51381197453,gba,149,154
51381266750,bdg,290,24
51381275431,aea,253,89
51381277748,dga,169,7
51381281492,cbe,110,97
51381282845,bgb,263,76
51381284820,gce,185,24
51381291651,gag,189,277
51381313534,fag,223,23
51381348353,aee,143,98
51381381826,bce,204,50
51381382715,cgb,183,126
51381384577,acd,262,11
51381392449,eaa,180,5
51381393831,fcf,215,208
51381430135,fcd,139,239
51381442884,aea,180,72
51381449551,cdb,124,186
51381468210,fad,139,141
51381468634,aab,41,85
51381475120,ceb,283,5
51381485475,abf,120,93
51381500219,edf,290,13
51381517437,gde,177,243
51381535541,faf,59,144
51381556064,dff,291,19
51381562087,aga,217,200
51381574498,cfe,79,56
51381596801,fcg,247,465
51381616088,dfc,150,118
51381620769,fba,203,175
51381649746,dee,215,341
51381661411,bfc,45,155
51381665419,gff,102,117
51381681269,gbd,111,173
51381713777,abd,59,248
51381717710,cce,117,75
51381721892,aec,225,30
51381734658,fac,241,95
51381745475,bab,157,306
51381752954,bef,28,5
51381769924,ffa,41,75
51381811975,dgd,66,49
51381833993,cgg,160,115
51381835946,deg,105,83
51381841818,dff,114,17
51381849698,fef,219,189
51381873913,cfa,177,25
51381877338,bdc,237,174
51381885193,gfb,46,131
51381890213,ded,57,146
51381893193,eec,81,68
51381893660,gda,231,96
51381905418,ggc,151,220
51381934601,cgf,90,168
51381952815,ccg,32,129
51381982197,dfa,155,61
51381984295,dae,129,58
51381986589,dga,69,6
51382018425,ecb,297,413
51382028148,gad,47,165
51382039959,bfb,89,226
51382059461,dca,142,206
51382059763,bbe,137,90
51382086206,fbc,13,149
51382097261,cac,113,111
51382104670,gbf,167,71
51382113558,add,124,98
51382123909,eea,120,338
51382142260,fcb,65,15
51382144047,egc,61,37
51382152761,afc,119,20
51382153158,gcd,146,262
51382210097,dgb,121,176
51382220149,bdg,97,24
51382238853,cbd,154,125
51382242314,ddc,174,156
51382272564,dgf,284,53
51382289769,afb,139,163
51382335838,cdd,248,51
51382339092,gga,110,75
51382339500,baf,60,156
51382355371,bge,54,156
51382379256,ede,285,56
51382390808,fda,289,70
51382412820,gfg,17,75
51382442224,gbb,281,253
51382448833,ffd,72,48
51382461525,aaa,199,135
51382470451,bda,283,87
51382474698,fea,200,37
51382480872,feb,80,113
51382491857,bcd,103,40
51382499343,eaf,194,64
51382515920,dgc,257,198
51382529597,fea,252,31
51382552692,bcg,36,81
51382559319,fag,45,22
51382575548,bbc,249,323
51382580380,cag,61,13
51382610412,cdf,224,21
51382639652,ded,65,144
51382640012,bea,112,203
51382676133,bba,108,20
51382692180,dab,56,54
51382700801,bad,57,10
51382721185,ggd,97,132
51382731195,eab,83,101
51382781021,bea,192,176
51382787479,eeg,143,386
51382789013,cga,104,165
51382807877,bfe,294,147
51382810272,cac,280,118
51382811122,ccb,18,24
51382820444,dce,284,121
51382822934,edb,269,86
51382863691,eba,279,148
51382866449,eef,227,160
51382867379,dbc,255,160
51382867678,aed,270,25
51382872479,bcc,297,22
51382880385,caf,117,172
51382883956,cfc,147,16
51382888933,fbb,279,71
51382928726,ffg,275,9
51382946176,ecd,102,28
51382965528,daf,208,239
51382967434,dag,255,30
51382997159,abg,160,141
51383000408,abd,280,220
51383005380,abg,103,156
51383018753,gaf,114,149
51383039959,ffg,221,9
51383040404,gea,138,5
51383042587,bga,4,124
51383092755,dac,198,429
51383123515,bcf,101,124
51383123906,fdg,134,56
51383131475,ead,233,227
51383136298,bge,226,146
51383145506,abb,18,80
51383165928,bba,51,23
51383191390,ead,140,186
51383195740,aab,17,100
51383220882,dde,142,135
51383224646,dfb,296,63
51383231883,aaf,126,351
51383242860,ebd,102,96
51383243217,fdf,149,11
51383256708,dbf,298,8
51383259795,ddf,167,147
51383262622,cee,25,82
51383298565,fcc,280,337
51383302105,ebe,20,7
51383315353,cbf,167,153
51383325897,abe,10,54
51383344529,gab,95,196
51383349904,aef,71,214
51383377323,gac,264,68
51383391274,cbd,154,142
51383392300,dad,28,5
51383478464,cgb,99,142
51383489507,ceg,11,63
51383493282,bag,163,219
51383504404,ece,232,8
51383519166,bda,252,94
51383527274,ece,172,6
51383548252,gdb,46,16
51383555261,eda,136,14
51383584322,fdb,248,210
51383633559,ddg,60,166
51383644929,ggf,271,154
51383657411,ffe,297,23
51383666990,gaf,250,162
51383707701,deb,276,120
51383711306,dbe,202,91
51383730400,fff,20,189
51383770133,gcd,220,285
51383781208,abd,72,261
51383781985,cgc,34,136
51383820255,dcb,293,59
51383837388,eac,172,204
51383857085,cge,251,209
51383857371,agg,7,19
51383860541,geg,122,5
51383869724,ded,220,169
51383879589,efe,167,77
51383893434,ffa,229,70
51383894387,beg,42,416
51383930301,cdc,222,194
51383955294,fbd,276,96
51383959470,fec,289,176
51383971958,age,17,70
51383975185,abd,104,268
51383992768,gdg,94,145
51384001720,bfa,234,114
51384030611,gac,128,59
51384030713,cba,87,204
51384043814,eca,232,100
51384053488,dfd,135,9
51384053694,dee,289,286
51384057158,gbc,234,21
51384064553,gce,150,26
51384064857,gbc,147,20
51384093810,def,34,205
51384107604,fgg,254,149
51384114607,gbg,8,257
51384117204,gef,141,117
51384119379,agc,264,111
51384145039,caa,235,229
51384151737,fbb,6,72
51384182658,cde,106,40
51384229332,cbg,7,40
51384238758,gge,140,285
51384247696,acd,181,10
51384262855,geb,16,89
51384308815,afg,32,74
51384324167,ggb,38,52
51384332233,fbf,124,15
51384340559,bbb,299,433
51384353859,egg,13,262
51384364822,edb,102,80
51384377106,gac,41,63
51384383400,aae,100,116
51384391178,ebf,247,5
51384394776,abd,215,246
51384397264,ede,289,63
51384401179,ebg,60,135
51384409112,egc,171,32
51384428404,dea,73,131
51384429500,aac,85,9
51384437703,bfg,296,17
51384447661,gab,75,188
51384457533,cde,15,40
51384461915,gdc,276,185
51384470701,aaa,279,120
51384491629,ffb,208,150
51384495362,dge,145,24
51384514825,ada,40,119
51384518945,cfd,238,228
51384537358,gff,74,120
51384545326,deb,77,108
51384574291,ecf,182,168
51384600344,ecc,150,284
51384624733,gfb,133,108
51384634142,cfa,80,22
51384658800,ged,70,43
51384658821,cbb,58,113
51384664369,gde,189,240
51384664467,bad,57,11
51384667962,bff,72,349
51384684676,gbf,287,66
51384762360,eba,119,134
51384764912,agb,160,184
51384769434,aeb,194,221
51384777652,bgg,268,28
51384782686,ccf,131,71
51384816604,gfd,16,568
51384829426,bgd,266,30
51384845000,def,14,231
51384895192,ade,211,7
51384904158,bee,30,186
51384920084,fef,33,158
51384928658,aeg,215,80
51384950566,eee,105,164
51384957367,fcc,213,353
51384966791,bee,180,215
51384980106,fce,41,129
51384986934,ggg,275,51
51384988552,fae,272,38
51385032744,aff,262,305
51385061231,baa,127,270
51385088716,acc,95,174
51385094949,eae,291,83
51385096008,fde,124,85
51385101420,bbb,16,407
51385109797,bdb,142,147
51385124836,cff,24,180
51385141024,cfg,221,73
51385141818,dcc,99,162
51385164000,geg,107,5
51385194736,fcg,73,432
51385213236,bbg,99,162
51385294627,eag,131,159
51385296298,fab,257,153
51385315263,dfb,107,70
51385323798,deg,143,80
51385373904,cbc,285,75
51385380358,egg,212,212
51385460773,abb,155,80
51385477499,bgc,196,141
51385481661,acb,252,41
51385493580,cfc,141,16
51385494384,bca,52,52
51385494580,adg,283,279
51385496543,acc,191,177
51385503275,bdd,93,76
51385506530,bbd,257,21
51385512334,feg,165,38
51385549903,eea,43,381
51385565169,fca,144,173
51385577158,dec,241,55
51385604726,agf,46,215
51385612139,ged,122,35
51385632845,efc,58,94
51385655989,bae,61,239
51385689696,edd,152,5
51385693397,egd,30,14
51385700441,abe,148,51
51385710249,fgd,177,204
51385723888,dga,105,5
51385741016,ace,43,204
51385755756,efg,223,200
51385759711,ded,93,165
51385761731,gbf,174,64
51385783888,bcb,63,34
51385801210,afe,283,130
51385813028,ced,294,32
51385830516,ecc,33,318
51385836855,eag,298,187
51385876466,fbd,152,85
51385882868,dbe,226,89
51385895083,gbc,164,21
51385896699,baf,153,174
51385905245,bce,86,52
51385925295,dff,74,14
51385925456,dce,18,142
51385944035,ece,288,5
51385957389,bff,31,307
51385978280,gee,97,30
51386012124,dfc,109,140
51386023867,gbf,195,54
51386033445,ecf,147,188
51386041384,gcc,229,74
51386056707,bdb,24,171
51386064009,egb,151,54
51386092921,ccg,3,152
51386117329,ddb,180,324
51386120317,aab,199,117
51386138378,edd,197,5
51386159983,edg,137,273
51386166035,ffb,253,145
51386181162,cdb,277,174
51386229978,ffb,49,145
51386236814,ccd,275,36
51386242324,dcg,264,5
51386296246,ggf,224,143
51386318897,fgb,47,456
51386320794,adg,291,326
51386324977,aec,267,29
51386326721,fad,267,138
51386336454,fga,157,51
51386351843,faa,294,174
51386360448,eab,212,88
51386381798,gaa,246,266
51386384863,ddc,191,126
51386389078,gbe,124,41
51386413063,dfa,137,51
51386420970,dcd,202,85
51386425138,gab,287,216
51386455170,fdd,248,149
51386463542,gdf,158,572
51386501810,edd,94,5
51386505933,adg,249,319
51386510872,aba,153,272
51386516105,bec,70,193
51386560263,afa,1,131
51386576887,gdd,199,37
51386581669,cea,23,29
51386582912,bcg,144,65
51386583255,aga,178,164
51386588552,cee,84,67
51386603933,fge,177,173
51386609675,gec,187,5
51386621093,dad,139,5
51386636371,cfb,205,105
51386644924,eda,79,12
51386675274,fcf,139,245
51386678144,gba,292,137
51386691303,fdc,175,167
51386719242,eed,101,261
51386727901,bac,128,387
51386730848,gcf,7,86
51386741646,gec,142,5
51386745845,bgf,130,574
51386746029,aag,266,114
51386775887,bbf,175,91
51386788953,dca,153,201
51386811118,eea,100,316
51386811124,adc,296,252
51386813842,cce,27,81
51386820837,bga,221,142
51386828681,bea,4,190
51386835385,fda,114,81
51386852843,afd,228,257
51386896830,deg,239,76
51386922188,dbf,205,9
51386926844,cbg,291,32
51386943630,bad,161,10
51386943823,efb,273,73
51386961345,dfe,41,119
51386979451,aea,63,81
51386979528,cdg,177,134
51386981784,ecb,132,446
51386987107,gbc,156,20
51386999571,gdc,110,183
51387034989,ega,153,155
51387039834,dfg,104,234
51387045843,dad,97,5
51387097681,dgf,111,48
51387118175,fba,125,189
51387127724,fbg,157,68
51387130910,feb,110,101
51387138710,bdc,80,203
51387144908,gcb,167,59
51387145475,ecf,148,193
51387148828,egb,67,62
51387158479,fde,283,71
51387191032,dgb,154,207
51387196115,cgg,50,115
51387198908,egf,271,5
51387213870,ecb,142,490
51387214527,gag,147,257
51387226019,fff,94,187
51387277077,bdf,155,128
51387277552,ccg,161,144
51387278677,abd,24,196
51387300554,dab,85,58
51387352427,gcc,28,78
51387358008,dbb,119,155
51387372025,bbb,167,463
51387373697,cac,20,133
51387383962,ged,236,38
51387414196,ccg,147,159
51387417367,aag,174,103
51387425192,cfg,287,61
51387444970,ebc,118,6
51387452977,dbg,14,111
51387456485,gbd,102,140
51387458874,bfc,253,136
51387487681,cgd,13,258
51387500454,fgc,282,257
51387515788,adf,292,71
51387528876,bdg,111,28
51387530297,ebg,88,133
51387534808,age,39,81
51387541877,adc,286,224
51387583380,dda,120,21
51387584175,gca,57,178
51387621093,bad,254,10
51387651075,ebb,34,107
51387653908,gda,200,87
51387667505,cdg,216,139
51387706741,dcf,160,223
51387750180,cab,82,120
51387752579,adb,60,104
51387763180,bed,21,66
51387797657,aad,276,66
51387821175,ecg,61,120
51387843819,fbf,74,16
51387846323,bcb,195,34
51387849500,dfb,81,64
51387868592,bbe,277,98
51387871863,aea,146,86
51387894140,abb,36,88
51387906497,gdb,134,16
51387933422,aca,63,54
51387945194,ddd,249,281
51387946159,gae,53,190
51387957182,eec,2,79
51387961065,cdc,221,159
51387961445,ffc,95,268
51387992303,efd,175,45
51388017002,gfa,273,446
51388018136,abc,106,49
51388020766,ggc,142,206
51388044821,gfe,112,381
51388045929,caf,53,139
51388072755,gdc,216,184
51388095334,ggd,9,120
